Jonathan Taylor,268.7732185520997
Cooper Kupp,248.66934674473654
Deebo Samuel,228.4785134469738
Najee Harris,215.58842454364807
Justin Jefferson,240.13294987596709
Austin Ekeler,196.96516019733502
Davante Adams,221.59624210209813
Joe Mixon,191.50058043104946
Ja'Marr Chase,220.23822434037706
Nick Chubb,200.97550024746278
Dalvin Cook,216.9507467410284
Mark Andrews,190.5458715940446
Alvin Kamara,224.56209372139017
Tyreek Hill,216.94078546471252
Antonio Gibson,185.75304636625862
Ezekiel Elliott,184.3172039289677
Leonard Fournette,209.09536319265266
Stefon Diggs,187.1282715338001
Josh Jacobs,187.98826667185958
Javonte Williams,173.13684396318703
Diontae Johnson,191.4232700632841
D.J. Moore,193.95127356507194
Aaron Jones,183.13440803245342
Tyler Lockett,163.3739995769889
CeeDee Lamb,197.49231232499932
Cordarrelle Patterson,130.96415763035085
David Montgomery,198.28124190820148
Mike Williams,166.25974461770159
Keenan Allen,185.34816781377532
Melvin Gordon,157.12829288357094
Travis Kelce,175.9849970899033
James Conner,160.54215567936947
Michael Pittman Jr.,175.3982505669025
Chris Godwin,200.42017260625758
AJ Dillon,143.13536053135368
Elijah Mitchell,190.90454137837702
Devin Singletary,141.7893745696203
Derrick Henry,224.02957000497253
Tee Higgins,200.41565339057314
Darnell Mooney,170.42486070985123
D'Andre Swift,207.9201525411845
Terry McLaurin,163.32395578458392
Damien Harris,144.93166353870765
Brandin Cooks,174.3936860206855
Tony Pollard,146.28151672668002
Mike Evans,173.6052087501037
Hunter Renfrow,159.89251231576065
Kyle Pitts,165.1008593835915
Jaylen Waddle,196.3432066444247
Marquise Brown,165.27748371424764
Darrel Williams,120.92125628275734
Christian Kirk,154.72979743036515
James Robinson,169.818493690151
D.K. Metcalf,172.27830013296864
Sony Michel,125.75056996528757
Amon-Ra St. Brown,175.9671220569752
Michael Carter,164.92109996944646
Chase Claypool,169.58561089142844
George Kittle,166.72455629792336
Kendrick Bourne,124.47137641317838
DeVonta Smith,148.4226472180629
Miles Sanders,162.25589894563288
Chase Edmonds,149.43414836863514
A.J. Brown,183.6912226489975
Jakobi Meyers,137.89669597755363
Amari Cooper,155.81258114602292
Darrell Henderson,142.18632226188072
Devontae Booker,100.17868174968402
Saquon Barkley,182.04615375197716
Tyler Boyd,147.79024564457092
A.J. Green,119.14532370137218
Myles Gaskin,125.83729152659252
Brandon Aiyuk,148.08811595298812
Marvin Jones,117.25011325763118
Dallas Goedert,131.64534515330655
Van Jefferson,120.1782832841324
Dalton Schultz,119.33057181573662
Rob Gronkowski,150.1025095819196
Rashaad Penny,131.3753663834418
Chuba Hubbard,118.50498225567422
Christian McCaffrey,249.76169881710914
Jalen Hurts,90.26983260815598
Mike Gesicki,121.13268621080196
Courtland Sutton,126.90155556169782
Russell Gage,135.8334278375367
Zach Ertz,122.61880748079368
Lamar Jackson,109.02508349153678
Devonta Freeman,121.0132770248294
Josh Allen,84.43122558759848
Mike Davis,95.59175272417562
Jamaal Williams,119.54088909691683
Mecole Hardman,125.92520564008353
Tim Patrick,109.15768790764204
Rhamondre Stevenson,127.08226759753671
Adam Thielen,135.13373870868463
Alexander Mattison,112.78262207075345
Mark Ingram,117.72934516332641
Marquez Callaway,115.53872868228538
Cole Beasley,105.20028569183938
D'Onta Foreman,120.67805705952458
D'Ernest Johnson,74.55178526789847
Noah Fant,126.37631395457724
K.J. Osborn,101.8535101746248
Darren Waller,137.21688454315472
Laviska Shenault Jr.,136.6662425411973
Emmanuel Sanders,107.70872043381756
Quez Watkins,113.94073947637308
Clyde Edwards-Helaire,148.0313072931854
Brandon Bolden,71.16104957891707
Rex Burkhead,71.04451119860553
Cedrick Wilson Jr.,100.81687846252467
Cole Kmet,105.43143067040444
Deonte Harris,110.06035128596747
Ty Johnson,97.01080194550741
Jarvis Landry,143.2852539413103
J.D. McKissic,122.00777295038378
Kalif Raymond,92.21904879762457
Hunter Henry,108.78775131374402
Robert Woods,160.0647414680958
Donovan Peoples-Jones,117.58345972759236
Tyler Conklin,87.06882198596001
Elijah Moore,162.8632507669166
Dawson Knox,100.64696993137383
Nyheim Hines,107.4459630333116
T.J. Hockenson,142.0710376193538
Latavius Murray,91.3788849622734
DeAndre Hopkins,162.7285076012845
Bryan Edwards,100.37020262389262
Byron Pringle,80.38464042260291
Jared Cook,83.00996359421927
Tyler Higbee,99.04377035476126
Kareem Hunt,168.40951541915155
Robby Anderson,113.55132970356763
Odell Beckham Jr.,137.55344693825214
Antonio Brown,190.6208373035643
Gabriel Davis,112.97546499077318
Zay Jones,89.15245500277368
Kenyan Drake,124.437759868301
Allen Lazard,105.54167162057152
Kenneth Gainwell,102.26521990967427
Justin Jackson,97.7139037430441
Zack Moss,109.47629649377734
Khalil Herbert,84.17039059786751
Kenny Golladay,109.39876706667536
Rashod Bateman,135.29007019566998
DeVante Parker,134.09663447479986
Rondale Moore,127.48947565154015
Alex Collins,93.71185429077441
Gerald Everett,91.38551054702216
Pat Freiermuth,114.29326631419589
C.J. Uzomah,84.45748137200984
Corey Davis,136.73611076188388
Ronald Jones II,93.21218665794561
Henry Ruggs III,149.2315688852088
Nelson Agholor,91.1494650451605
Jalen Guyton,92.73192694476288
David Njoku,91.82195741361183
Nick Westbrook-Ikhine,84.98583798426517
Braxton Berrios,84.74771413574908
Jerry Jeudy,138.0366531433581
DeSean Jackson,78.14689685555365
Boston Scott,73.11478947377249
Ameer Abdullah,69.80862871317537
David Johnson,115.89436968736428
Keelan Cole,81.72837679539975
Jamison Crowder,111.60602144692123
Nico Collins,101.13304601739996
Michael Gallup,140.32016689121286
Samaje Perine,74.91986470103559
Dontrell Hilliard,97.99812931662534
Julio Jones,135.6516402923805
Laquon Treadwell,86.46471569178343
Kyler Murray,71.87695631928052
Marquez Valdes-Scantling,102.84248780923254
Taysom Hill,61.42508684831985
Kadarius Toney,131.3508185184527
Jordan Howard,121.36072357898313
Justin Fields,51.997628935261744
Allen Robinson,120.75432443361458
Dan Arnold,95.84690176578789
Olamide Zaccheaus,83.3963848392344
Tevin Coleman,91.11147565027268
Evan Engram,94.19597534391302
Zach Pascal,82.87798627964078
Jeremy McNichols,64.44128870012403
Josh Reynolds,86.57640751986706
Sammy Watkins,96.35587565687533
DeAndre Carter,46.71173476993144
Adam Humphries,76.4257997460474
Patrick Mahomes,38.38528709537417
Tre'Quan Smith,98.76986583536605
Randall Cobb,95.50975719369696
Freddie Swain,74.16802668211234
Foster Moreau,72.59982370424311
Duke Johnson,117.20809379395432
Derrick Gore,86.72869774081347
Tyler Johnson,73.24613957608793
Durham Smythe,56.609146371097765
Josh Palmer,79.15773924199121
Sterling Shepard,141.04544866020058
Austin Hooper,82.24285575109363
Jamal Agnew,73.98444719100327
Jaret Patterson,61.50496043885845
Travis Homer,78.40973422525363
Trevor Lawrence,45.60208394640247
Jonnu Smith,67.46406891659484
T.Y. Hilton,98.77909783019828
Jalen Reagor,82.35592000117695
Albert Okwuegbunam,89.77271782183598
Damiere Byrd,56.22732065843563
Chris Conley,61.05602397042712
Darius Slayton,94.38556502540649
Jeff Wilson,82.39647823514174
Devin Duvernay,72.93217956512034
Carlos Hyde,72.68030512334644
Kyle Juszczyk,48.09253655982059
Mo Alie-Cox,53.91034573162234
Daniel Jones,48.99132145359319
Marquise Goodwin,60.765348599532516
Taylor Heinicke,30.24393180689536
Chester Rogers,64.91569447120268
Jack Doyle,50.49253756686128
Justin Herbert,54.55302472280271
James Washington,72.30970482864777
Tyler Huntley,74.66434832631711
Phillip Lindsay,79.40672649570183
Ray-Ray McCloud,55.5109842000197
Anthony Firkser,66.89328454476339
Jauan Jennings,67.00559707036747
Craig Reynolds,88.82409076640525
Calvin Ridley,167.56635745182916
Peyton Barber,71.21345961354841
Rashard Higgins,56.81410982754095
DeeJay Dallas,63.844128594420496
Ricky Seals-Jones,70.63734326459792
Ryan Tannehill,15.85728084546551
Ty'Son Williams,60.55251155503286
Damien Williams,68.02086453073458
Salvon Ahmed,75.94448267712018
Demarcus Robinson,54.88119225714053
Adam Trautman,69.80856801165325
Chris Carson,143.22500375081012
Ryan Griffin,49.551092977411045
Kyle Rudolph,61.240135471763985
Dare Ogunbowale,41.25973102761897
Brandon Zylstra,49.12203035205362
John Bates,55.03535271372198
Lil'Jordan Humphrey,74.86338982982282
Danny Amendola,66.48181150263912
Royce Freeman,58.54089043961458
Cameron Brate,54.23204285653135
Josiah Deguara,64.3499930747562
James O'Shaughnessy,73.6156783046531
John Ross,73.31228896484821
Tavon Austin,56.230431751026444
Harrison Bryant,64.94712050873186
Will Dissly,58.777543053518514
Cam Newton,61.04172746084097
Tajae Sharpe,53.230580890570714
Albert Wilson,71.14741333633998
Chris Evans,55.71254676638625
Chris Moore,51.41899212750691
Cyril Grayson,81.72800480354225
Jamycal Hasty,65.77478311550442
Isaiah McKenzie,55.09519186101113
Mack Hollins,45.37041016568684
Sam Darnold,39.337685636806825
Hayden Hurst,61.9469676881691
Cam Sims,56.72331551223857
Jordan Akins,53.80002164643287
Carson Wentz,16.815034963842052
Marcedes Lewis,23.395194890499624
Geoff Swaim,44.97515705797572
Antoine Wesley,56.567916163184805
Ke'Shawn Vaughn,54.872345580687174
Ashton Dulin,53.53388003372093
Demetric Felton,53.56127152056599
Quintez Cephus,112.13298903316544
Robert Tonyan,73.26609682243843
James Proche,48.01206182074851
Matt Breida,77.67068113615767
Logan Thomas,70.45244441601625
Trey Sermon,62.68350351342352
Maxx Williams,79.24739573392715
Tommy Tremble,63.93922773938428
Donald Parham,58.64058265622124
Ian Thomas,49.99438874692392
Zach Wilson,54.869794913574765
Noah Brown,42.190418011223294
N'Keal Harry,54.96377933466514
Russell Wilson,18.7208974878115
Giovani Bernard,77.03158828926594
Godwin Igwebuike,23.03070396014747
Brevin Jordan,83.91914522132745
Mohamed Sanu,63.88655144422626
Kendall Hinton,48.52107194158796
Anthony Schwartz,63.82924878277769
Tyler Kroft,50.09744525941797
Pharaoh Brown,41.64025365604218
Tony Jones,44.83372825926234
Corey Clement,38.27982869139691
Jerick McKinnon,66.56771287935263
Trey Lance,66.8161203277008
Zach Gentry,43.02287338668714
Jimmy Graham,50.09893158587008
Jameis Winston,26.15113916535661
Stephen Anderson,37.97199725027464
Jakeem Grant,38.47264681215296
Breshad Perriman,75.38313517037793
Parris Campbell,73.68459190191341
Dyami Brown,54.452229659182265
Isaiah Ford,52.640890470505404
Eno Benjamin,62.62879008904471
C.J. Ham,35.94719054639002
Juwan Johnson,48.72995539368721
Marcus Johnson,63.700095170509954
KhaDarel Hodge,42.384442531621374
DJ Chark,99.14909725453526
Tyrod Taylor,35.44779712003854
Malik Turner,51.4865642126191
Dak Prescott,24.151960583450503
Baker Mayfield,25.463364013585235
MyCole Pruitt,27.901859610700598
Joshua Kelley,56.51207035071484
Ty Montgomery,50.900504557831326
Terrace Marshall Jr.,56.30999495776781
JuJu Smith-Schuster,112.04214427077667
Malcolm Brown,44.47599806623977
O.J. Howard,53.16851997564597
Denzel Mims,57.13585872863162
Ben Skowronek,46.24602553891057
Nick Vannett,44.07758635575625
James White,110.5204883678543
Le'Veon Bell,85.51021609677183
Mac Jones,26.599619340549495
Elijhaa Penny,25.50148982257555
Tua Tagovailoa,35.40153315266188
Wayne Gallman,46.99632220170272
D'Wayne Eskridge,52.616788083267394
Joe Burrow,21.902447744311843
Qadree Ollison,42.48997290128981
Brock Wright,57.10463670807844
Ihmir Smith-Marsette,60.53403143515579
Kirk Cousins,-4.510085055580333
Jalen Richard,53.838264639484734
Jeff Smith,45.06489952402601
Equanimeous St. Brown,46.0797699818431
Benny Snell Jr.,43.54273775469223
Phillip Dorsett,50.17631092269873
Adam Shaheen,36.49289531695699
Austin Walter,51.53875519113101
Marlon Mack,86.86767114229794
Derek Carr,1.9053911699004118
Jonathan Williams,48.09648377063812
Teddy Bridgewater,13.635961859638854
Kylen Granson,39.05817987511404
Adrian Peterson,79.97931250977746
Collin Johnson,47.80227628585432
Trinity Benson,48.991928442296654
Shi Smith,62.38194517275796
Blake Bell,17.647994967454636
Jermar Jefferson,65.66977814891422
Aaron Rodgers,-6.350768062798878
Ryquell Armstead,81.26308469699251
Blake Jarwin,48.83967084522746
Greg Ward,41.33405807522897
Patrick Taylor,41.941793409764486
Jared Goff,6.341753592575657
Marcus Mariota,32.099359831755244
Dante Pettis,83.56609742701255
Trent Sherfield,33.54495475421382
Keith Smith,14.012324010495945
Alec Ingold,42.89187799349506
Larry Rountree,37.17695300014084
Eric Ebron,64.75883165014325
Dax Milne,39.327829591875556
Matt Ryan,-10.82241302173874
Tom Brady,-33.02925295701135
Scott Miller,56.56300650943497
Drew Sample,33.574227741722225
Preston Williams,63.92891810032495
Andy Dalton,6.66442620947339
KJ Hamler,78.34041813168051
Chris Manhertz,14.876795336822653
Jacoby Brissett,17.22178354299828
Kene Nwangwu,35.84598308805645
Kenny Stills,46.52251787447158
Dede Westbrook,38.8504546232769
Patrick Ricard,22.01840757961427
Jonathan Ward,26.776059413581066
Josh Oliver,29.56621968314964
Jake Fromm,39.72119965992087
Lee Smith,3.868542355307852
Ja'Marcus Bradley,41.241530788695
Jesse James,31.929982163596435
Penny Hart,12.172159091413363
Juwann Winfree,31.624653521409485
C.J. Board,30.035200683665238
Mike Boone,32.97673239255101
Michael Burton,10.000148354193783
Luke Farrell,28.312854004255925
Jason Moore,50.247239639558416
Amari Rodgers,29.437080373700525
Alex Erickson,12.30733332765773
Jacob Hollister,29.820584125385807
Trayveon Williams,35.19652600259886
Jaelon Darden,39.8507653064119
Tom Kennedy,25.2587629385649
Drew Lock,25.6850384363901
Andre Roberts,1.6824114710965148
Mason Rudolph,34.15724453983677
Mike Thomas,21.064208153016736
Charlie Woerner,30.08532431316165
Ross Dwelley,24.048718206982173
Jimmy Garoppolo,0.9058603270589174
Jason Huntley,71.80995373048214
Dez Fitzpatrick,55.1775982195033
Rodney Smith,62.10603992697037
Antony Auclair,13.73545567538919
Joe Fortson,38.81668627804437
Eric Saubert,17.103042734834517
Wendell Smallwood,46.31714645210975
Tre' McKitty,35.26088177566943
J.J. Taylor,44.28734554149692
Kalen Ballage,38.25652484881434
Davis Mills,15.543554792397316
Tommy Sweeney,27.70323839261873
Darren Fells,11.3314844199556
Parker Hesse,28.194073192406016
Jakob Johnson,17.00379364655477
Matthew Stafford,-6.443355321781439
Geno Smith,11.117136011937674
Kristian Wilkerson,51.37020964864998
Chris Hogan,21.42714821614166
Trent Taylor,32.196936914151735
Chris Herndon,35.6444389191288
Gunner Olszewski,21.600803096548816
Jason Cabinda,19.724790977181783
Greg Dortch,23.71564610754846
Garrett Griffin,14.9504397435918
Auden Tate,44.77491296798059
Curtis Samuel,74.53431883939909
Willie Snead,40.23453503967528
Kevin White,6.115841526438587
Kendall Blanton,20.18147868553411
Colt McCoy,-11.28172488717074
JJ Arcega-Whiteside,27.36984698334816
Pharoh Cooper,24.4322216800728
Noah Gray,30.090785204203343
D.J. Montgomery,41.26985848404324
Kenny Yeboah,32.9247441000614
Tyler Davis,24.22926822928047
Trevon Wesco,19.532527124663233
Dominique Dafney,30.22995444135877
Trenton Irwin,20.42391521222696
Seth Williams,45.92543475038503
Shane Zylstra,35.30471392490509
Mike Glennon,-16.060291052477112
Cody Hollister,32.65417221988611
Colby Parkinson,31.57076330078992
Kaden Smith,31.565286720332608
Cody White,28.408040677477082
Josh Gordon,38.56748590947994
Tommy Hudson,33.089669179376884
Deon Jackson,29.010727394406842
La'Mical Perine,51.81245726997265
Jeremy Sprinkle,15.046372556145101
Cameron Batson,33.12114515567561
K.J. Hill,26.680283219792535
Daniel Brown,10.686013243077184
JaQuan Hardy,39.987491741372
Kylin Hill,23.85404715398697
Josh Johnson,-11.421948916011047
Jake Kumerow,17.12081794987779
C.J. Moore,19.990832767159567
Dwayne Washington,19.09561931679268
Jordan Love,11.537352701535724
Sean McKeon,24.633584914583558
Will Fuller,79.70742752288231
Reggie Gilliam,20.39899642716771
Mike Strachan,29.514944526638644
Christian Blake,24.068105064400044
Anthony Miller,56.36924128632867
Gabe Nabers,22.424870317210647
Marcus Kemp,15.245000593205006
Mitchell Trubisky,22.290428736734498
Dazz Newsome,38.29884166420533
Jaylen Samuels,42.8427561221379
Tylan Wallace,27.740617423987224
Alex Armah,13.015293743357915
Tyree Jackson,26.29448260408502
Case Keenum,-10.142760373653687
Scottie Phillips,24.807617352896457
Jack Stoll,23.2477763242004
Garrett Bradbury,10.172857339274131
Jesper Horsted,31.720678591587955
Patrick Laird,31.051664147452854
Gardner Minshew II,18.250324233756274
Dezmon Patmon,27.067108747936558
Adam Prentice,25.906905377570787
Nick Bawden,13.483572329416901
Raheem Mostert,49.240283674506315
Trevor Siemian,-1.7081476850830768
Darrynton Evans,43.50955128008651
Davion Davis,28.073866752000953
Keith Kirkwood,37.80077400128459
Chris Myarick,18.599832676798655
Bobby Price,26.546572081708483
David Sills,24.566985567429114
Reggie Bonnafon,32.50066642892864
Cethan Carter,15.144033439237433
Tyron Johnson,33.7447175272019
Derek Watt,9.217493079369405
Mitchell Wilcox,16.019917344681588
Trey Ragas,30.944575549622158
Sean Chandler,17.364899692506967
Frank Darby,21.45126970487422
Sean Mannion,7.3591147337063205
Anthony McFarland Jr.,27.68693723782689
Stanley Morgan Jr.,13.35252395087052
Malik Taylor,13.342399195853957
Tyrell Williams,51.4666680249983
Cam Akers,69.33133939316308
Tim Boyle,6.944109319207826
Derek Carrier,-6.744128569087621
Andy Isabella,22.82202855534068
John Kelly,26.932028911644828
Kirk Merritt,29.239998699657733
P.J. Walker,1.9649800382320421
Jacques Patrick,25.092121576788372
Johnny Stanton,18.232831658253374
Luke Stocker,-2.0614527280234256
Kyle Allen,11.762738651799765
Buddy Howell,14.579817223757601
Richard Rodgers,14.278236443069503
Mekhi Sargent,15.90440529473787
C.J. Saunders,25.481068509400032
Tarik Black,41.4240740368926
Khari Blasingame,19.527557854960065
Gary Brightwell,23.482823174531084
Marvin Hall,19.17324559484534
Demetrius Harris,11.922968797159967
Jaydon Mickens,14.548995314252181
Sam Ehlinger,23.941536620828245
Brycen Hopkins,19.821269241695873
Andy Janovich,14.313862879295755
Johnny Mundt,10.551021472475725
Nick Foles,-1.7937506365090599
Hunter Long,20.370310603619764
Racey McMath,20.739599754679162
Ryan Nall,16.595121667487774
Kevin Rader,11.804951188786887
Ethan Wolf,12.458372245586887
Damarea Crockett,15.015143839511481
Tommylee Lewis,9.87129932452008
Tremon Smith,9.015852002887783
Eric Tomlinson,7.197820607002569
David Blough,21.521385811106768
Ian Book,29.34820371433368
Miles Boykin,29.87569730393858
Feleipe Franks,14.257166910741631
Amani Hooker,18.57029124864087
Dallin Leavitt,6.529884842022426
Chris Streveler,7.492772430376462
Keke Coutee,39.88939633669145
Jake Funk,17.787571921021836
Lane Johnson,-2.059092185967799
Ben Roethlisberger,-25.045510433689103
Easop Winston,12.461808510369934
Nick Bellore,-3.957684556477602
Trenton Cannon,15.454484156851407
Taylor Decker,9.044126712494261
Braden Mann,14.199713576434277
Devine Ozigbo,13.338797995073563
Ito Smith,38.66112711670941
Andrew Wingard,11.74864134169195
Nathan Cottrell,11.195577713837963
Maurice Ffrench,17.10040444519656
Joe Flacco,-14.611536954631049
C.J. Beathard,4.43218444786153
Nick Boyle,20.17157000031618
Ryan Fitzpatrick,-17.2686558059128
Nathan Peterman,10.563907289467352
Danny Pinter,14.661777986746245
Andrew Thomas,24.104364372380218
Conor McDermott,1.8455739281060914
Michael Palardy,-2.77298558474628
Terence Steele,17.046977085066786
Christian Wilkins,10.57315380223784
